lng,lat,owner,title,tags,descriptio,taken
16.252384,43.522602,45583576@N02,P1060297,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 17:32:50 CEST 2009
16.252384,43.522602,45583576@N02,P1060296,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 17:31:40 CEST 2009
16.252384,43.522602,45583576@N02,P1060286,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 16:35:45 CEST 2009
16.252384,43.522602,45583576@N02,P1060284,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 16:35:29 CEST 2009
16.252384,43.522602,45583576@N02,P1060283,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 16:34:44 CEST 2009
16.252384,43.522602,45583576@N02,P1060254,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Sun Sep 27 22:16:01 CEST 2009
16.65536,43.26119,51816617@N05,IMG_0330,sailing;croatia,,Tue Sep 22 09:53:59 CEST 2009
16.252384,43.522602,45583576@N02,P1060279,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 16:33:58 CEST 2009
16.252384,43.522602,45583576@N02,P1060278,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 16:00:33 CEST 2009
16.252384,43.522602,45583576@N02,P1060276,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 16:00:06 CEST 2009
16.252384,43.522602,45583576@N02,P1060274,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 15:58:03 CEST 2009
16.252384,43.522602,45583576@N02,P1060272,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 15:55:46 CEST 2009
15.918996,43.605316,127563043@N08,Camping Adriatica,adriatica;chorwacja;primoszten,,Fri Sep 25 07:13:34 CEST 2009
16.252384,43.522602,45583576@N02,P1060307,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 22:13:05 CEST 2009
16.438507,43.508068,45583576@N02,stone houses of Split,tower;architecture;cathedral;market;roman;croatia;arches;palace;aerial;views;diocletian;split;dalmatia;vendors,,Tue Sep 29 22:00:14 CEST 2009
17.059105,43.263206,107886144@N04,hotellrommet,ferie;kroatia;tucepi;framobileme;makarskarivieraen,,Wed Sep 23 18:44:45 CEST 2009
15.23117,44.11834,45583576@N02,grapes in Ugljan,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Fri Sep 25 14:42:10 CEST 2009
15.23117,44.11834,45583576@N02,roman detail,boat;ruins;arch;cathedral;roman;parking;entrance;zadar,,Thu Sep 24 22:21:41 CEST 2009
15.23117,44.11834,45583576@N02,Roman column,boat;ruins;arch;cathedral;roman;parking;entrance;zadar,,Thu Sep 24 22:21:03 CEST 2009
15.23117,44.11834,45583576@N02,boat parking,boat;ruins;arch;cathedral;roman;parking;entrance;zadar,,Thu Sep 24 21:57:43 CEST 2009
16.252384,43.522602,45583576@N02,P1060255,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Sun Sep 27 22:16:15 CEST 2009
15.892238,43.734825,45583576@N02,Cathedral workers in stone,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 20:40:22 CEST 2009
16.252384,43.522602,45583576@N02,P1060280,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 16:34:11 CEST 2009
16.252384,43.522602,45583576@N02,P1060252,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Sun Sep 27 22:15:53 CEST 2009
15.23117,44.11834,45583576@N02,Adriatic in Zadar,boat;ruins;arch;cathedral;roman;parking;entrance;zadar,,Thu Sep 24 20:41:24 CEST 2009
15.23117,44.11834,45583576@N02,Zadar cathedral,boat;ruins;arch;cathedral;roman;parking;entrance;zadar,,Thu Sep 24 20:29:44 CEST 2009
15.23117,44.11834,45583576@N02,Zadar cathedral,boat;ruins;arch;cathedral;roman;parking;entrance;zadar,,Thu Sep 24 20:29:22 CEST 2009
15.23117,44.11834,45583576@N02,Zadar marble street,boat;ruins;arch;cathedral;roman;parking;entrance;zadar,,Thu Sep 24 20:28:06 CEST 2009
16.252384,43.522602,45583576@N02,P1060246,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Sun Sep 27 22:11:58 CEST 2009
15.446348,43.94154,45583576@N02,Biograd Marina,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Fri Sep 25 17:52:50 CEST 2009
16.643429,43.26083,51816617@N05,IMG_0329,sailing;croatia,,Tue Sep 22 08:24:55 CEST 2009
16.252384,43.522602,45583576@N02,P1060243,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Sun Sep 27 22:01:14 CEST 2009
16.006393,43.707592,45583576@N02,P1060236,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Sun Sep 27 14:30:28 CEST 2009
15.892238,43.734825,45583576@N02,Sibenik,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sun Sep 27 13:25:11 CEST 2009
15.892238,43.734825,45583576@N02,marble streets in Sibenik,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 20:59:45 CEST 2009
15.892238,43.734825,45583576@N02,Sibenik,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 20:46:29 CEST 2009
15.892238,43.734825,45583576@N02,cathedral workers set in stone,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 20:41:00 CEST 2009
16.366882,43.154415,51816617@N05,IMG_0331,sailing;croatia,,Wed Sep 23 06:59:26 CEST 2009
15.23117,44.11834,45583576@N02,cathedral Zadar detail,boat;ruins;arch;cathedral;roman;parking;entrance;zadar,,Thu Sep 24 21:05:20 CEST 2009
15.892238,43.734825,45583576@N02,Sibenik,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 19:22:51 CEST 2009
15.892238,43.734825,45583576@N02,Sibenik baptistry,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 19:18:19 CEST 2009
15.892238,43.734825,45583576@N02,Plaza across Sibenik cathedral,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 19:13:54 CEST 2009
15.892238,43.734825,45583576@N02,Lion of Venice at Sibenik Cathedral,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 19:11:47 CEST 2009
16.44413,43.502373,57707386@N04,1Esglesia Croacia,,,Thu Sep 24 09:10:02 CEST 2009
16.679306,43.1834,43485185@N03,090924_174328,vrboska;hvar;croatia;hrvatska;marketstall;rakija,,Thu Sep 24 17:43:28 CEST 2009
16.252384,43.522602,45583576@N02,P1060245,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Sun Sep 27 22:11:53 CEST 2009
16.252384,43.522602,45583576@N02,P1060305,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 18:16:06 CEST 2009
18.121155,42.62755,21604573@N03,Lokrum,,,Sun Sep 27 14:57:14 CEST 2009
16.143808,43.449383,51816617@N05,IMG_0324,sailing;croatia,,Sun Sep 20 10:03:08 CEST 2009
16.143679,43.45005,51816617@N05,IMG_0323,sailing;croatia,,Sun Sep 20 10:01:36 CEST 2009
15.989913,43.538315,51816617@N05,IMG_0319,sailing;croatia,,Sun Sep 20 06:42:03 CEST 2009
16.633987,43.256454,29484535@N02,Eastern Europe,,,Tue Sep 29 00:17:11 CEST 2009
16.44239,43.50424,71767514@N00,Split,,,Thu Sep 24 17:42:28 CEST 2009
15.892238,43.734825,45583576@N02,Sibenik Streets,ocean;venice;sculpture;fish;streets;stone;island;coast;cathedral;lion;masons;grapes;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 18:54:20 CEST 2009
15.892238,43.734825,45583576@N02,lunch at Sibenik,ocean;venice;sculpture;fish;streets;stone;relax;lunch;island;coast;lemon;cathedral;lion;coke;masons;grapes;oil;marble;adriatic;baptistry;sibenik;ugljan,,Sat Sep 26 20:19:07 CEST 2009
16.41529,43.308067,51816617@N05,IMG_0327,sailing;croatia,,Mon Sep 21 09:09:51 CEST 2009
16.440525,43.50849,55941164@N00,IMG_2340,holiday;nicole;jeroen;croatia;split;zadar;2009;rabisland;vsrar;pliviçka;plitvicklakes,,Tue Sep 08 14:09:35 CEST 2009
16.440525,43.50849,55941164@N00,IMG_2339,holiday;nicole;jeroen;croatia;split;zadar;2009;rabisland;vsrar;pliviçka;plitvicklakes,,Tue Sep 08 14:05:23 CEST 2009
16.925125,43.3728,36390405@N07,brela_ponarama,,,Mon Sep 14 14:18:26 CEST 2009
16.440525,43.50849,55941164@N00,IMG_2337,holiday;nicole;jeroen;croatia;split;zadar;2009;rabisland;vsrar;pliviçka;plitvicklakes,,Tue Sep 08 14:04:42 CEST 2009
16.440525,43.50849,55941164@N00,IMG_2336,holiday;nicole;jeroen;croatia;split;zadar;2009;rabisland;vsrar;pliviçka;plitvicklakes,,Tue Sep 08 14:03:35 CEST 2009
15.249023,44.115196,11737229@N07,Zara - Zadar,church;chiesa;zadar;croazia;zara;dalmazia;alessandra47;canoneos1000d,,Mon Sep 14 18:33:10 CEST 2009
15.875244,43.755226,11737229@N07,Sebenico -  Šibenik,croazia;dalmatia;dalmacija;šibenik;dalmazia;sebenico;alessandra47;canoneos1000d,,Tue Sep 08 14:09:36 CEST 2009
15.875244,43.755226,11737229@N07,Sebenico -  Šibenik,croazia;dalmatia;dalmacija;šibenik;dalmazia;sebenico;alessandra47;canoneos1000d,,Tue Sep 08 14:08:38 CEST 2009
15.919618,43.817932,24686235@N00,Skradin ACI marina,sailing;croatia;2009,,Wed Sep 09 19:24:06 CEST 2009
15.870094,43.727135,24686235@N00,Sibenik,sailing;croatia;2009,,Wed Sep 09 13:48:22 CEST 2009
15.959014,43.653465,11737229@N07,Verso Trogir,bridge;ponte;croazia;smörgåsbord;dalmazia;sebenico;platinumheartaward;alessandra47;canoneos1000d,,Fri Sep 18 15:02:31 CEST 2009
16.933537,43.367996,36390405@N07,IMG_0850,,,Mon Sep 14 14:56:40 CEST 2009
16.933537,43.367996,36390405@N07,IMG_0849,,,Mon Sep 14 14:56:30 CEST 2009
15.858078,43.690964,11737229@N07,Verso Trogir,bridge;ponte;croazia;dalmazia;sebenico;alessandra47;canoneos1000d,,Tue Sep 08 14:35:39 CEST 2009
16.933537,43.367996,36390405@N07,IMG_0847,,,Mon Sep 14 14:56:09 CEST 2009
16.933537,43.367996,36390405@N07,IMG_0846,,,Mon Sep 14 14:56:04 CEST 2009
18.101349,42.60819,10150437@N05,Tourists,,,Fri Sep 18 02:04:46 CEST 2009
18.106842,42.60061,10150437@N05,Boy,,,Fri Sep 18 02:04:42 CEST 2009
16.440525,43.50849,55941164@N00,IMG_2338,holiday;nicole;jeroen;croatia;split;zadar;2009;rabisland;vsrar;pliviçka;plitvicklakes,,Tue Sep 08 14:05:15 CEST 2009
18.10813,42.642357,13290612@N04,Fort Lovrijenac |   Dubrovnik's Gibraltar,world;sea;heritage;monument;photo;yahoo;google;interesting;nikon;europe;place;fort;south;croatia;unesco;list;getty;fortification;croazia;dubrovnik;dubrovnic;croacia;adriatic;ragusa;sites;adriatica;croatie;kroatia;hrvatska;horvatorszag;kroatie;marea;dalma,,Fri Sep 11 16:21:24 CEST 2009
15.920906,43.81745,71305847@N07,,sailing;sails;yachting;jacht;żeglarstwo;jachting,,Tue Sep 29 08:47:38 CEST 2009
18.11182,42.64141,25486362@N03,Dubrovnik,holga;dubrovnik;reala,,Tue Sep 15 11:18:56 CEST 2009
16.43571,43.50794,96020344@N04,P7260135,croatia;balkans;split,,Sun Sep 27 13:39:40 CEST 2009
16.439327,43.506954,96020344@N04,P7260134,croatia;balkans;split,,Sun Sep 27 13:39:40 CEST 2009
16.929243,43.36656,36390405@N07,IMG_1064,,,Thu Sep 17 14:59:36 CEST 2009
15.950088,43.627377,11737229@N07,Verso Trogir,bridge;ponte;croazia;dalmazia;sebenico;alessandra47;canoneos1000d,,Fri Sep 18 15:06:15 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (10),,,Wed Sep 23 12:50:36 CEST 2009
15.858078,43.690964,11737229@N07,Verso Trogir,bridge;ponte;croazia;dalmazia;sebenico;alessandra47;canoneos1000d,,Fri Sep 18 14:53:31 CEST 2009
15.858078,43.690964,11737229@N07,Verso Trogir,bridge;ponte;croazia;dalmazia;sebenico;alessandra47;canoneos1000d,,Fri Sep 18 14:57:13 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (13),,,Wed Sep 23 13:16:30 CEST 2009
15.858078,43.690964,11737229@N07,Verso Trogir,bridge;ponte;croazia;dalmazia;sebenico;alessandra47;canoneos1000d,,Tue Sep 08 14:35:36 CEST 2009
15.910949,43.686245,11737229@N07,Verso Trogir,bridge;ponte;croazia;dalmazia;sebenico;alessandra47;canoneos1000d,,Fri Sep 18 14:41:45 CEST 2009
15.875244,43.755226,11737229@N07,Sebenico - Šibenik,croazia;dalmatia;dalmacija;šibenik;dalmazia;sebenico;alessandra47;canoneos1000d,,Mon Sep 14 20:42:55 CEST 2009
15.382919,43.954887,26604942@N08,tako lijepa.....tako nevina,croatia;cvijeće;pašman;abigfave;otocihrvatskogjadrana,,Tue Sep 08 18:17:20 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (18),,,Thu Sep 24 11:50:00 CEST 2009
16.634466,43.376705,83592764@N00,Postira 2009.09.13. 17-57,croatia;dalmatia;postira;countyofsplitdalmatia,,Sun Sep 13 17:56:02 CEST 2009
15.886917,43.735382,42572439@N04,for sale,verde;stairs;buildings;mura;rosso;edifici,,Wed Sep 16 17:36:25 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (21),,,Thu Sep 24 11:51:53 CEST 2009
15.923738,43.818024,24686235@N00,Skradin main square,sailing;croatia;2009,,Wed Sep 09 19:42:45 CEST 2009
15.923738,43.818024,24686235@N00,Streets of Skradin,sailing;croatia;2009,,Wed Sep 09 19:38:45 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (8),,,Wed Sep 23 12:44:53 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (9),,,Wed Sep 23 12:50:17 CEST 2009
15.875244,43.755226,11737229@N07,Sebenico -  Šibenik,croazia;dalmatia;dalmacija;šibenik;dalmazia;sebenico;alessandra47;canoneos1000d,,Tue Sep 08 14:11:22 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (11),,,Wed Sep 23 12:50:55 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (12),,,Wed Sep 23 13:04:11 CEST 2009
16.639694,43.259598,36390405@N07,15 метров над водой.,,,Tue Sep 15 13:29:18 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (14),,,Wed Sep 23 13:17:02 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (15),,,Wed Sep 23 13:17:22 CEST 2009
16.933537,43.367996,36390405@N07,IMG_0844,,,Mon Sep 14 14:55:26 CEST 2009
16.933537,43.367996,36390405@N07,IMG_0843,,,Mon Sep 14 14:55:22 CEST 2009
18.11065,42.64275,10150437@N05,Dubrovnik Jeweller's 2,,,Thu Sep 17 09:29:00 CEST 2009
16.55352,43.38477,40355116@N02,tongue in cheek,bird;tongue;delete10;delete9;delete5;delete2;published;delete6;delete7;croatia;delete8;delete3;delete;delete4;save;save2;m42;pentacon;housesparrow;delete11;brac;supetar;135mm;dalmatia;delete12,,Mon Sep 14 13:25:17 CEST 2009
16.529272,43.2942,23480868@N02,Blaca,pustinja;blaca,,Tue Sep 15 10:12:51 CEST 2009
16.002016,43.811768,24686235@N00,Waterfalls in Krka,waterfall;croatia;2009,,Thu Sep 10 09:37:17 CEST 2009
15.920391,43.589344,28590554@N05,Soft summer,leica;50mm;sandra;croatia;f2;trogir;50d;summicronr,,Sat Sep 12 21:48:30 CEST 2009
15.380204,43.95889,48884136@N00,Fisherman's Morning  [explored],sea;bw;seascape;slr;zeiss;island;noiretblanc;croatia;apx100;agfa;biancoenero;adriatic;135mm;exakta;dalmatia;sonnar;1354;carlzeissjena;classicblackwhite;rtl1000;pašman;countrejour;carlzeissjenasonnar1354,,Tue Sep 15 10:32:35 CEST 2009
17.0125,43.30401,35909937@N06,"Makarska, Croatia",croatia;makarska,,Thu Sep 10 14:04:27 CEST 2009
15.875244,43.755226,11737229@N07,Sebenico -  Šibenik,croazia;dalmatia;dalmacija;šibenik;dalmazia;sebenico;alessandra47;canoneos1000d,,Tue Sep 08 14:12:36 CEST 2009
16.44722,43.50261,40383279@N07,la ducha,,,Sat Sep 26 14:20:04 CEST 2009
15.875244,43.755226,11737229@N07,Sebenico -  Šibenik,croazia;dalmatia;dalmacija;šibenik;dalmazia;sebenico;estremità;alessandra47;canoneos1000d,,Tue Sep 08 14:10:58 CEST 2009
15.875244,43.755226,11737229@N07,Sebenico -  Šibenik,croazia;dalmatia;dalmacija;šibenik;dalmazia;sebenico;alessandra47;canoneos1000d,,Tue Sep 08 14:10:41 CEST 2009
17.059105,43.263206,107886144@N04,,ferie;kroatia;båt;framobileme;makarskarivieraen,,Tue Sep 22 09:29:39 CEST 2009
17.160988,42.932045,7408617@N02,"""Lumbarda, Korcula Island"" Sept 2009",blue;sea;mer;color;green;6x6;turquoise;croatia;diana;croatie;kodac,,Thu Sep 17 09:01:27 CEST 2009
15.875244,43.755226,11737229@N07,Sebenico -  Šibenik,croazia;dalmatia;dalmacija;šibenik;dalmazia;sebenico;alessandra47;canoneos1000d,,Mon Sep 14 20:45:46 CEST 2009
16.247063,43.519676,11918860@N08,wakacje 2009,,,Mon Sep 14 23:16:28 CEST 2009
15.856095,43.71891,18599896@N00,Saint Nicola Castle -Šibenik /Croatia,castle;coast;croatia;adriatic;šibenik;stnicola,,Mon Sep 14 19:23:44 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6775,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:49:47 CEST 2009
17.0125,43.30401,35909937@N06,"Sunset at Makarska, Croatia",sunset;croatia;makarska,,Thu Sep 10 17:32:32 CEST 2009
17.0125,43.30401,35909937@N06,"Makarska, Croatia",croatia;makarska,,Thu Sep 10 16:58:32 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6781,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:50:34 CEST 2009
17.0125,43.30401,35909937@N06,"Makarska, Croatia",croatia;makarska,,Thu Sep 10 16:55:33 CEST 2009
17.0125,43.30401,35909937@N06,"Makarska, Croatia",croatia;makarska,,Thu Sep 10 14:08:42 CEST 2009
15.918996,43.605316,127563043@N08,Camping Adriatica,adriatica;chorwacja;primoszten,,Fri Sep 25 07:13:34 CEST 2009
15.174436,44.24852,127563043@N08,Ninska laguna,nin;chorwacja,,Mon Sep 28 09:33:46 CEST 2009
16.935081,43.36413,36390405@N07,IMG_0807,,,Sun Sep 13 16:22:48 CEST 2009
17.059105,43.263206,107886144@N04,hotellrommet,ferie;kroatia;tucepi;framobileme;makarskarivieraen,,Wed Sep 23 18:44:45 CEST 2009
17.059105,43.263206,107886144@N04,,ferie;kroatia;båt;framobileme;makarskarivieraen,,Tue Sep 22 09:45:20 CEST 2009
15.249023,44.115196,11737229@N07,Zara - Zadar,zara;zadar;dalmazia;croazia;chiesa;church;canoneos1000d;alessandra47,,Mon Sep 14 18:24:28 CEST 2009
17.059105,43.263206,107886144@N04,,ferie;kroatia;tucepi;framobileme;makarskarivieraen,,Mon Sep 21 11:47:13 CEST 2009
16.439987,43.50801,100540956@N07,Beskonačnost | Infinity,split,,Mon Sep 28 08:24:33 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik Walls,croatia;oldtown;dubrovnik,,Tue Sep 08 15:44:37 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik Walls,croatia;oldtown;dubrovnik,,Tue Sep 08 15:38:42 CEST 2009
17.0125,43.30401,35909937@N06,"The Cave Club in Makarska, Croatia",croatia;makarska;caveclub,,Fri Sep 11 00:02:52 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik Walls,croatia;oldtown;dubrovnik,,Tue Sep 08 15:33:14 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (20),,,Thu Sep 24 11:51:38 CEST 2009
17.0125,43.30401,35909937@N06,"Statue in Makarska, Croatia",statue;croatia;makarska,,Thu Sep 10 16:58:01 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (22),,,Thu Sep 24 11:52:50 CEST 2009
16.627956,43.376534,62974464@N07,Croatia Sep 2009 1 (23),,,Thu Sep 24 12:09:24 CEST 2009
16.933537,43.367996,36390405@N07,IMG_0811,,,Sun Sep 13 18:45:41 CEST 2009
16.935081,43.36413,36390405@N07,IMG_0809,,,Sun Sep 13 16:23:17 CEST 2009
16.22415,43.51825,96020344@N04,p8040039,sea;camp;croatia;tent;balkans;trogir,,Sun Sep 27 13:42:04 CEST 2009
16.935081,43.36413,36390405@N07,Я,,,Sun Sep 13 16:06:44 CEST 2009
16.933537,43.367996,36390405@N07,"MacBook Pro, iPhone море и Я с вермутом",,,Sun Sep 13 14:29:50 CEST 2009
16.249975,43.517708,96020344@N04,P8030254,park;people;croatia;balkans;trogir,,Sun Sep 27 13:41:56 CEST 2009
15.249023,44.115196,11737229@N07,Zara - Zadar,church;chiesa;zadar;croazia;zara;dalmazia;alessandra47;canoneos1000d,,Mon Sep 14 18:21:05 CEST 2009
15.249023,44.115196,11737229@N07,Zara - Zadar,church;chiesa;zadar;croazia;zara;dalmazia;alessandra47;canoneos1000d,,Mon Sep 14 18:19:06 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:37:27 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:36:13 CEST 2009
18.085703,42.66039,96020344@N04,P7300084,banner;croatia;balkans;dubrovnik,,Sun Sep 27 13:41:30 CEST 2009
15.485229,44.339073,129019661@N03,DSC05372,,,Sun Sep 27 13:52:09 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:59:28 CEST 2009
18.111212,42.64061,96020344@N04,P7290050,cruise;island;boat;croatia;walls;balkans;oldtown;dubrovnik;starigrad;wycieczkowiec,,Sun Sep 27 13:41:20 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:49:32 CEST 2009
15.485229,44.339073,129019661@N03,Trail within the Park Paklenica,,,Sun Sep 27 14:33:09 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6789,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:53:11 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6790,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:53:34 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:54:50 CEST 2009
16.227606,43.534595,96020344@N04,p8040060,sea;croatia;balkans;trogir;dalmacija,,Sun Sep 27 13:42:06 CEST 2009
16.227728,43.535095,96020344@N04,p8040064,road;top;croatia;balkans;trogir;svilija,,Sun Sep 27 13:42:10 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:43:32 CEST 2009
16.251198,43.516987,96020344@N04,p8040026,sea;mountain;boat;croatia;balkans;trogir,,Sun Sep 27 13:42:02 CEST 2009
16.251352,43.51705,96020344@N04,p8040003,church;cathedral;croatia;balkans;trogir,,Sun Sep 27 13:42:00 CEST 2009
16.440739,43.50946,100540956@N07,"Dobro jutro, Grga | Good morning, bishop",split,,Mon Sep 28 08:10:25 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6778,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:50:16 CEST 2009
15.259602,44.323814,127563043@N08,Koty z wyspy Pag,pag;chorwacja,,Mon Sep 28 14:22:13 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6776,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:50:00 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6780,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:50:28 CEST 2009
15.919157,43.60482,127563043@N08,Skały Adriatyku,adriatica;chorwacja;primoszten,,Fri Sep 25 07:12:46 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6782,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:50:48 CEST 2009
16.637915,43.465443,54930984@N06,IMG_6783,europe;croatia;adriatic;dalmatia,,Thu Oct 01 12:51:01 CEST 2009
16.24865,43.515373,96020344@N04,P7250119,castle;croatia;balkans;oldtown;trogir,,Sun Sep 27 13:39:28 CEST 2009
15.937922,43.57921,127563043@N08,Primoszten,chorwacja;primoszten,,Thu Sep 24 16:55:34 CEST 2009
16.2971,43.537895,96020344@N04,P7250115,plane;airport;croatia;balkans;split;skyeurope,,Sun Sep 27 13:39:26 CEST 2009
18.107958,42.64002,35909937@N06,"Cliff jumping in Dubrovnik, Croatia",croatia;oldtown;dubrovnik;cliffjumping,,Tue Sep 08 15:00:17 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:46:57 CEST 2009
16.44022,43.508064,96020344@N04,P7260132,croatia;balkans;split;oldtown,,Sun Sep 27 13:39:38 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:40:18 CEST 2009
18.107958,42.64002,35909937@N06,Dubrovnik walls,croatia;oldtown;dubrovnik,,Tue Sep 08 14:39:47 CEST 2009
18.105297,42.64204,98071835@N00,DSC00888,,,Sun Sep 27 21:14:28 CEST 2009
18.105297,42.64204,98071835@N00,DSC00887,,,Sun Sep 27 21:14:20 CEST 2009
18.105297,42.64204,98071835@N00,DSCF5056,,,Tue Sep 29 06:30:29 CEST 2009
18.105297,42.64204,98071835@N00,DSCF5054,,,Sun Sep 27 16:30:33 CEST 2009
16.252384,43.522602,45583576@N02,P1060267,eve;venice;houses;adam;stone;cathedral;croatia;lions;trogir;figs;adriatic,,Mon Sep 28 15:49:12 CEST 2009
18.105297,42.64204,98071835@N00,DSC00899,,,Sun Sep 27 21:53:07 CEST 2009
